,source,link,date
242,breitbart,/clips/2019/01/09/sharpton-only-real-emergency-is-getting-trump-out-of-office/,2019-01-09
243,breitbart,/politics/2019/01/09/jorge-ramos-border-wall-symbol-of-hate-and-racism-for-those-who-want-to-make-america-white-again/,2019-01-09
244,breitbart,/politics/2019/01/09/union-workers-sue-gm-for-not-hiring-laid-off-americans-at-indiana-plant/,2019-01-09
245,breitbart,/politics/2019/01/09/economic-patriots-to-trump-dont-back-down-to-china-increase-tariffs/,2019-01-09
246,breitbart,/politics/2019/01/09/brother-of-22-year-old-allegedly-killed-by-illegal-alien-he-was-one-hell-of-a-young-man/,2019-01-09
247,breitbart,/politics/2019/01/09/jewish-organizations-target-zionist-organization-of-america-for-being-too-effective/,2019-01-09
248,breitbart,/politics/2019/01/09/democrats-ignore-trump-concessions-in-border-wall-talks/,2019-01-09
249,breitbart,/politics/2019/01/09/ann-coulter-media-throw-everything-at-the-wall-to-see-what-sticks/,2019-01-09
250,breitbart,/politics/2019/01/09/alexandria-ocasio-cortez-trashes-ice-agents-days-after-she-voted-to-fund-ice/,2019-01-09
251,breitbart,/politics/2019/01/09/graham-william-barr-robert-mueller-best-friends-wives-attended-bible-study-together/,2019-01-09
252,breitbart,/politics/2019/01/09/gavin-newsom-trump-fight-over-wildfire-funding-after-hostile-inaugural-address/,2019-01-09
253,breitbart,/clips/2019/01/09/dnc-chair-tom-perez-trumps-immigration-speech-cheapened-the-oval-office/,2019-01-09
254,breitbart,/politics/2019/01/09/transgender-billionaire-no-donations-to-gop-while-it-supports-my-destruction/,2019-01-09
255,breitbart,/politics/2019/01/09/woman-gets-150-days-prison-cracking-fathers-skull-while-drunk/,2019-01-09
256,breitbart,/politics/2019/01/09/angel-mom-sabine-durden-i-would-bring-my-sons-ashes-for-show-and-tell/,2019-01-09
257,breitbart,/politics/2019/01/09/voice-of-hispanic-america-salinas-many-latinos-buying-trumps-arguments-against-illegal-immigration/,2019-01-09
258,breitbart,/politics/2019/01/09/book-kamala-harris-praises-former-aide-accused-of-sexual-harassment/,2019-01-09
259,breitbart,/clips/2019/01/09/wh-spox-schlapp-on-dreamer-for-wall-deal-we-have-been-open-for-discussion/,2019-01-09
260,breitbart,/politics/2019/01/09/pence-nancy-pelosi-a-no-on-border-security-even-if-trump-opens-government/,2019-01-09
261,breitbart,/politics/2019/01/09/tom-steyer-set-to-announce-he-will-not-run-for-president/,2019-01-09
262,breitbart,/politics/2019/01/09/donald-trump-and-mitch-mcconnell-signal-republican-unity-after-shutdown-meeting/,2019-01-09
263,breitbart,/politics/2019/01/09/lindsey-graham-elected-senate-judiciary-committee-chairman/,2019-01-09
264,breitbart,/entertainment/2019/01/09/samuel-l-jackson-make-america-great-again-slogan-is-a-trip-in-memory-hell/,2019-01-09
265,breitbart,/the-media/2019/01/09/trump-knocks-abcs-jon-karl-for-shutdown-sermonizing-do-you-think-i-should-just-sign/,2019-01-09
266,breitbart,/clips/2019/01/09/pelosi-trump-thinks-federal-workers-could-just-ask-their-father-for-more-money/,2019-01-09
267,breitbart,/entertainment/2019/01/09/alexandria-ocasio-cortez-traveling-to-sundance-film-festival-to-watch-herself-on-screen/,2019-01-09
268,breitbart,/politics/2019/01/10/judicial-watch-signs-settlement-agreement-with-l-a-county-to-remove-inactive-voters/,2019-01-10
269,breitbart,/middle-east/2019/01/10/shin-bet-chief-chinese-investment-in-israel-is-dangerous/,2019-01-10
270,breitbart,/middle-east/2019/01/10/netanyahu-no-country-more-prepared-than-israel-to-fight-election-hacks/,2019-01-10
271,breitbart,/middle-east/2019/01/10/arab-israeli-sentenced-to-11-years-for-plot-to-assassinate-netanyahu-jerusalem-mayor/,2019-01-10
272,breitbart,/politics/2019/01/10/watch-brother-of-officer-allegedly-murdered-by-illegal-alien-this-was-preventable/,2019-01-10
273,breitbart,/politics/2019/01/10/donald-trump-trolls-jim-acostas-case-for-a-border-barrier-video-dear-diary/,2019-01-10
274,breitbart,/clips/2019/01/10/trump-most-likely-will-declare-emergency-if-congress-doesnt-make-deal-ill-see-over-the-next-few-days/,2019-01-10
275,breitbart,/politics/2019/01/10/democratic-socialist-alexandria-ocasio-cortez-fined-by-new-york-for-failing-to-provide-workers-comp/,2019-01-10
276,breitbart,/politics/2019/01/10/photos-donald-trump-tours-texas-southern-border-with-law-enforcement/,2019-01-10
277,breitbart,/politics/2019/01/10/three-women-in-congress-introduce-bills-to-defund-planned-parenthood/,2019-01-10
278,breitbart,/politics/2019/01/10/angel-mom-mendoza-slap-call-illegal-immigration-manufactured-crisis/,2019-01-10
279,breitbart,/clips/2019/01/10/rep-speier-trump-and-oligarchs-were-laundering-money-in-my-view/,2019-01-10
280,breitbart,/the-media/2019/01/10/report-jeff-flake-discussions-join-cbs-news/,2019-01-10
281,breitbart,/politics/2019/01/10/democrat-ted-lieu-rejects-ed-buck-donation-after-second-suspicious-death/,2019-01-10
282,breitbart,/politics/2019/01/10/alexandria-ocasio-cortez-rashida-tlaib-lose-fight-for-influential-house-committee-seats/,2019-01-10
283,breitbart,/politics/2019/01/10/nancy-pelosi-pushes-technological-wall-instead-of-a-fence/,2019-01-10
284,breitbart,/politics/2019/01/10/china-more-honorable-chuck-nancy-media/,2019-01-10
285,breitbart,/politics/2019/01/10/police-philly-man-dies-punched-dog-park-dispute/,2019-01-10
286,breitbart,/clips/2019/01/10/dem-rep-hill-toddler-trumps-tantrum-shutdown-is-political-terrorism/,2019-01-10
287,breitbart,/politics/2019/01/10/lindsey-graham-it-is-time-for-president-trump-to-use-emergency-powers-for-wall/,2019-01-10
288,breitbart,/clips/2019/01/10/graham-i-just-dont-see-a-pathway-forward-to-end-shutdown/,2019-01-10
289,breitbart,/politics/2019/01/10/ready-for-hillary-2020-philippe-reines-says-she-may-run-again/,2019-01-10
290,breitbart,/entertainment/2019/01/10/robert-davi-rotten-corpse-schumer-lying-about-border-wall/,2019-01-10
291,breitbart,/politics/2019/01/10/news-outlets-correct-bombshell-reports-on-manafort-russia-wanted-info-sent-to-ukrainians/,2019-01-10
292,breitbart,/politics/2019/01/10/democrats-crack-on-the-wall/,2019-01-10
293,breitbart,/the-media/2019/01/10/fox-affiliate-axes-staffer-for-doctoring-video-of-trump-address/,2019-01-10
294,breitbart,/politics/2019/01/10/texas-rancher-gives-donald-trump-his-belt-buckle-during-border-security-event/,2019-01-10
295,breitbart,/entertainment/2019/01/10/josh-charles-fck-every-single-person-who-continues-to-support-trump/,2019-01-10
296,breitbart,/politics/2019/01/10/donald-trump-hosts-border-event-with-brother-of-slain-police-officer-ronil-singh/,2019-01-10
297,breitbart,/politics/2019/01/10/cnns-jim-acosta-makes-case-wall-no-emergency-where-theres-wall/,2019-01-10
298,breitbart,/politics/2019/01/11/george-conway-governing-impossible-because-of-trumps-incompetence-pathological-narcissism/,2019-01-11
299,breitbart,/politics/2019/01/11/2020-julian-castro-running-to-be-antitode-to-donald-trump/,2019-01-11
300,breitbart,/politics/2019/01/11/longest-shutdown-ever-with-no-end-in-sight-battle-for-border-wall-rages-democrats-continue-opposition/,2019-01-11
301,breitbart,/politics/2019/01/11/march-for-life-celebrates-science-revealing-humanity-of-child-in-earliest-stages-in-womb/,2019-01-11
302,breitbart,/politics/2019/01/11/we-build-the-wall-campaign-to-launch-non-profit-amid-gofundme-threats/,2019-01-11
303,breitbart,/clips/2019/01/11/nyts-friedman-we-have-a-disturbed-demented-man-as-president/,2019-01-11
304,breitbart,/politics/2019/01/11/washpost-another-honduran-caravan-starts-next-week/,2019-01-11
305,breitbart,/politics/2019/01/11/washpost-admits-trumps-economy-aiding-minorities-women/,2019-01-11
306,breitbart,/clips/2019/01/11/grassley-national-emergency-declaration-would-be-a-bad-precedent/,2019-01-11
307,breitbart,/politics/2019/01/11/dianne-feinstein-pushes-ban-205-semiautomatic/,2019-01-11
308,breitbart,/politics/2019/01/11/ocasio-cortezs-attacks-on-democrats-have-party-scrambling-for-damage-control/,2019-01-11
309,breitbart,/politics/2019/01/11/lindsey-graham-looks-forward-to-meeting-turkish-president-erdogan-soon/,2019-01-11
310,breitbart,/politics/2019/01/11/the-nuclear-option-democrats-using-federal-workers-as-human-shields-to-keep-border-open/,2019-01-11
311,breitbart,/politics/2019/01/11/soros-tied-hillary-alumni-group-raising-funds-to-challenge-trumps-racist-wall-in-courts/,2019-01-11
312,breitbart,/politics/2019/01/11/sweepstakes-widen-sherrod-brown-kirsten-gillibrand-consider-white-house-bids-in-2020/,2019-01-11
313,breitbart,/national-security/2019/01/11/u-s-syria-withdrawal-limited-to-military-equipment-we-are-not-withdrawing-troops/,2019-01-11
314,breitbart,/politics/2019/01/11/nycs-bill-de-blasio-vows-to-wrest-wealth-from-wrong-hands-and-redistribute/,2019-01-11
315,breitbart,/clips/2019/01/11/brennan-on-shutdown-trump-has-been-reaching-into-the-authoritarians-toolbox/,2019-01-11
316,breitbart,/politics/2019/01/11/tulsi-gabbard-announces-shes-running-for-president/,2019-01-11
317,breitbart,/politics/2019/01/11/al-sharpton-jesse-jackson-visit-ocasio-cortez-to-combat-trumps-anti-civil-rights-agenda/,2019-01-11
318,breitbart,/politics/2019/01/11/republican-gov-desantis-removes-broward-sheriff-botched-parkland-shooting-response/,2019-01-11
319,breitbart,/politics/2019/01/11/u-s-workers-outsourced-as-trump-plans-giveaway-to-foreign-workers/,2019-01-11
320,breitbart,/politics/2019/01/11/california-has-spent-over-5bn-on-bullet-train-to-nowhere-enough-for-trumps-border-wall-request/,2019-01-11
321,breitbart,/clips/2019/01/11/hoyer-shutting-down-the-government-to-get-your-way-isnt-democracy-thats-dictatorship/,2019-01-11
322,breitbart,/politics/2019/01/11/donald-trump-to-jim-acosta-good-job-i-appreciate-the-sales-pitch/,2019-01-11
323,breitbart,/europe/2019/01/11/clean-sovereign-brexit-win-win-british-science-leading-academics/,2019-01-11
324,breitbart,/politics/2019/01/11/donald-trump-pumps-the-brakes-on-declaring-state-of-emergency-its-the-easy-way-out/,2019-01-11
325,breitbart,/politics/2019/01/11/new-party-who-dis-ocasio-cortez-mocks-joe-lieberman-for-saying-shes-not-the-future/,2019-01-11
326,breitbart,/politics/2019/01/11/ms-13-illegal-alien-gang-members-charged-stabbing-fellow-student/,2019-01-11
327,breitbart,/politics/2019/01/11/police-resident-took-away-suspects-gun-then-killed-him-with-it/,2019-01-11
328,breitbart,/clips/2019/01/12/trump-says-dem-obstruction-on-border-wall-only-politics-i-actually-think-its-bad-politics-for-them/,2019-01-12
329,breitbart,/clips/2019/01/12/trump-hammers-the-failing-nytimes-bezos-wapo-in-saturday-fnc-appearance-the-whole-russia-thing-is-a-hoax/,2019-01-12
330,breitbart,/politics/2019/01/12/devin-nunes-fbi-probe-into-trump-russia-was-revenge-for-comey-firing/,2019-01-12
331,breitbart,/politics/2019/01/12/vet-denies-demise-of-gofundme-campaign-were-going-to-build-the-wall/,2019-01-12
332,breitbart,/entertainment/2019/01/12/michael-kelly-trump-punishing-americans-for-his-stupid-a-wall/,2019-01-12
333,breitbart,/politics/2019/01/12/mnuchin-top-china-trade-official-likely-to-visit-u-s-in-january/,2019-01-12
334,breitbart,/politics/2019/01/12/catholic-leaders-decry-extreme-pro-abortion-shift-in-democrat-run-house/,2019-01-12
335,breitbart,/entertainment/2019/01/12/police-utah-teen-caused-car-accident-playing-bird-box-challenge/,2019-01-12
336,breitbart,/entertainment/2019/01/12/nolte-the-sopranos-at-20-more-relevant-than-ever/,2019-01-12
337,breitbart,/politics/2019/01/12/brigitte-gabriel-mr-president-you-dont-need-congress-to-build-the-wall/,2019-01-12
338,breitbart,/politics/2019/01/12/michael-avenatti-says-he-will-attend-cohen-hearing-with-stormy-daniels/,2019-01-12
339,breitbart,/politics/2019/01/12/retired-general-national-emergencies-act-empowers-the-president-to-redirect-funds/,2019-01-12
340,breitbart,/clips/2019/01/12/dem-rep-hill-democrats-are-consistent-that-well-talk-after-shutdown-ends/,2019-01-12
341,breitbart,/politics/2019/01/12/tacitus-why-president-trump-must-stand-firm-in-wall-funding-fight/,2019-01-12
342,breitbart,/politics/2019/01/12/americas-youngest-black-legislator-caleb-hanna-pro-life-pro-god-and-pro-wall/,2019-01-12
343,breitbart,/politics/2019/01/12/hillary-clinton-americans-cant-afford-another-day-government-shutdown/,2019-01-12
344,breitbart,/clips/2019/01/12/brooks-trump-should-have-fought-wall-fight-with-gop-house-majority/,2019-01-12
345,breitbart,/crime/2019/01/12/british-yellow-vest-insulted-pro-eu-mp-arrested-police/,2019-01-12
346,breitbart,/clips/2019/01/12/julian-castro-i-am-a-candidate-for-president-of-the-united-states-of-america/,2019-01-12
347,breitbart,/politics/2019/01/12/naacp-prepares-protest-donald-trumps-new-orleans-visit/,2019-01-12
348,breitbart,/europe/2019/01/12/france-interior-ministry-estimates-32000-yellow-vests-protesting-over-100-arrests/,2019-01-12
349,breitbart,/entertainment/2019/01/12/dozens-of-democrats-flock-to-puerto-rico-for-hamilton-broadway-show-amid-shutdown/,2019-01-12
350,breitbart,/politics/2019/01/12/democrat-rep-joe-cunningham-attempts-bring-booze-house-floor/,2019-01-12
351,breitbart,/europe/2019/01/12/mysterious-white-stuff-in-europe-confounds-climate-alarmists/,2019-01-12
352,breitbart,/europe/2019/01/12/priest-professor-populism-is-a-serious-disease-of-walls-and-closure/,2019-01-12
353,breitbart,/politics/2019/01/12/monster-jam-removes-all-gun-images-gun-names-from-monster-trucks/,2019-01-12
354,breitbart,/politics/2019/01/12/ivanka-trump-on-list-possible-candidates-lead-world-bank/,2019-01-12
355,breitbart,/europe/2019/01/12/thousands-yellow-vests-march-paris-bourges-ninth-week-anti-macron-protests/,2019-01-12
356,breitbart,/politics/2019/01/12/donald-trump-fondly-recalls-firing-total-sleaze-james-comey/,2019-01-12
357,breitbart,/europe/2019/01/12/watch-police-video-of-suspected-alt-left-attack-on-german-populist-mp/,2019-01-12
358,breitbart,/economy/2019/01/13/graham-urges-more-border-wall-talks-before-national-emergency-declaration/,2019-01-13
359,breitbart,/politics/2019/01/13/stacey-abrams-i-wouldnt-oppose-non-citizens-voting-in-local-elections/,2019-01-13
360,breitbart,/clips/2019/01/13/lanny-davis-trump-sees-michael-cohen-as-the-greatest-threat-to-his-presidency/,2019-01-13
361,breitbart,/clips/2019/01/13/cnns-stelter-wonders-if-public-is-ill-served-if-media-doesnt-talk-about-russia-more/,2019-01-13
362,breitbart,/clips/2019/01/13/gingrich-schumer-pelosi-so-bad-on-tv-trump-should-pay-to-have-them-on-every-week/,2019-01-13
363,breitbart,/politics/2019/01/13/illegal-alien-accused-of-sexually-assaulting-woman/,2019-01-13
364,breitbart,/politics/2019/01/13/democrat-presidential-contender-tulsi-gabbard-under-fire-for-past-traditional-marriage-support/,2019-01-13
365,breitbart,/politics/2019/01/13/silence-of-the-moms-media-refuses-to-discuss-angel-families-victims-of-illegal-alien-crimes/,2019-01-13
366,breitbart,/2nd-amendment/2019/01/13/house-democrats-gun-control-unenforceable-without-firearm-registry/,2019-01-13
367,breitbart,/politics/2019/01/13/massive-fentanyl-overdose-in-california-kills-1-hospitalizes-dozens/,2019-01-13
368,breitbart,/politics/2019/01/13/pinkerton-jeane-kirkpatricks-1979-warning-on-dictatorships-and-double-standards-shows-america-how-to-win-against-china/,2019-01-13
369,breitbart,/middle-east/2019/01/13/idf-chief-warns-irans-soleimani-attack-israel-at-your-own-peril/,2019-01-13
370,breitbart,/middle-east/2019/01/13/netanyahu-confirms-israeli-strike-against-iranian-weapons-depots-in-syria/,2019-01-13
371,breitbart,/politics/2019/01/13/fentanyl-2018-seizure/,2019-01-13
372,breitbart,/politics/2019/01/13/exclusive-gov-jan-brewer-our-country-going-collapse-without-border-wall/,2019-01-13
373,breitbart,/entertainment/2019/01/13/anthony-scaramucci-to-join-cbs-big-brother-celebrity-edition/,2019-01-13
374,breitbart,/politics/2019/01/13/michael-berry-dems-wrong-law-allows-trump-to-use-troops-for-wall/,2019-01-13
375,breitbart,/politics/2019/01/13/states-birth-rate-2017/,2019-01-13
376,breitbart,/the-media/2019/01/13/media-largely-ignore-democrats-puerto-rico-junket-during-shutdown/,2019-01-13
377,breitbart,/politics/2019/01/13/bill-de-blasio-will-not-rule-out-2020-presidential-run/,2019-01-13
378,breitbart,/politics/2019/01/13/winter-snow-storm-kills-7-in-midwest-heading-to-d-c/,2019-01-13
379,breitbart,/politics/2019/01/13/michael-cutler-immigration-system/,2019-01-13
380,breitbart,/politics/2019/01/13/south-carolina-proposes-bill-requiring-students-take-personal-finance-course/,2019-01-13
381,breitbart,/2nd-amendment/2019/01/13/numerous-wounded-sunday-morning-shooting-at-phoenix-hotel/,2019-01-13
382,breitbart,/politics/2019/01/13/wyoming-republicans-push-eliminate-gun-free-zones-public-places/,2019-01-13
383,breitbart,/clips/2019/01/13/bernstein-sources-told-me-mueller-report-shows-trump-helped-putin-destabilize-united-states/,2019-01-13
384,breitbart,/europe/2019/01/13/delingpole-britains-brexit-betrayal-conservatives-are-the-walking-dead/,2019-01-13
385,breitbart,/europe/2019/01/13/nigel-farage-500-mps-agreed-we-must-leave-eu-march-29th/,2019-01-13
386,breitbart,/clips/2019/01/13/kaine-trumps-border-wall-a-vanity-project-waste-of-taxpayer-money/,2019-01-13
387,breitbart,/clips/2019/01/13/pompeo-absolutely-ludicrous-to-call-trump-a-security-threat/,2019-01-13
388,breitbart,/politics/2019/01/14/pelosi-holds-the-gavel-but-minorities-in-the-tri-caucus-wield-power-in-nancys-house/,2019-01-14
389,breitbart,/politics/2019/01/14/poll-70-percent-of-americans-believe-healthcare-is-in-state-of-crisis/,2019-01-14
